Make,Model,Year,Style,Distance,Engine_capacity(cm3),Fuel_type,Transmission,Price(euro),Age,km_year,km_year_category,km_year_equal_category,Make_smart,km_per_euro,Style_Cabriolet,Style_Combi,Style_Coupe,Style_Crossover,Style_Hatchback,Style_Microvan,Style_Minivan,Style_Pickup,Style_Roadster,Style_SUV,Style_Sedan,Style_Universal
Audi,A4,1997,Sedan,267892.0,1800.0,Petrol,Manual,2300.0,25,10716.0,Low,Low_e,Audi,116.5,0,0,0,0,0,0,0,0,0,0,1,0
Toyota,Avensis,2007,Universal,257000.0,2000.0,Diesel,Manual,4800.0,15,17133.0,High,Medium_e,Toyota,53.5,0,0,0,0,0,0,0,0,0,0,0,1
Dacia,Rare,2014,Minivan,287921.0,1600.0,Metan/Propan,Manual,7000.0,8,35990.0,High,High_e,Dacia,41.1,0,0,0,0,0,0,1,0,0,0,0,0
Nissan,Rare,1992,Universal,200000.0,1600.0,Petrol,Manual,10000.0,30,6667.0,Low,Low_e,Nissan,20.0,0,0,0,0,0,0,0,0,0,0,0,1
BMW,5 Series,2015,Sedan,99850.0,1997.0,Petrol,Automatic,20999.0,7,14264.0,Medium,Low_e,BMW,4.8,0,0,0,0,0,0,0,0,0,0,1,0
Chrysler,Rare,2000,Minivan,360000.0,2500.0,Diesel,Manual,1000.0,22,16364.0,Medium,Low_e,Rare cheap,360.0,0,0,0,0,0,0,1,0,0,0,0,0
Dacia,Logan Mcv,2008,Minivan,235000.0,1500.0,Diesel,Manual,4200.0,14,16786.0,Medium,Medium_e,Dacia,56.0,0,0,0,0,0,0,1,0,0,0,0,0
BMW,3 Series,2002,Sedan,245000.0,1989.0,Petrol,Manual,4200.0,20,12250.0,Medium,Low_e,BMW,58.3,0,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Golf,1996,Universal,360000.0,1900.0,Diesel,Manual,2350.0,26,13846.0,Medium,Low_e,Volkswagen,153.2,0,0,0,0,0,0,0,0,0,0,0,1
Dacia,Sandero,2011,Hatchback,152300.0,1200.0,Petrol,Manual,3900.0,11,13845.0,Medium,Low_e,Dacia,39.1,0,0,0,0,1,0,0,0,0,0,0,0
Audi,Q7,2008,Crossover,245000.0,3000.0,Diesel,Automatic,18000.0,14,17500.0,High,Medium_e,Audi,13.6,0,0,0,1,0,0,0,0,0,0,0,0
Renault,Scenic,2016,Minivan,168740.0,1500.0,Diesel,Manual,8600.0,6,28123.0,High,Medium_e,Renault,19.6,0,0,0,0,0,0,1,0,0,0,0,0
Toyota,Avensis,2005,Universal,187000.0,2000.0,Petrol,Automatic,6200.0,17,11000.0,Low,Low_e,Toyota,30.2,0,0,0,0,0,0,0,0,0,0,0,1
Nissan,Qashqai,2016,Crossover,173000.0,1500.0,Diesel,Manual,14450.0,6,28833.0,High,Medium_e,Nissan,12.0,0,0,0,1,0,0,0,0,0,0,0,0
Renault,Grand Scenic,2014,Universal,185000.0,1500.0,Diesel,Manual,8700.0,8,23125.0,High,Medium_e,Renault,21.3,0,0,0,0,0,0,0,0,0,0,0,1
BMW,3 Series,2006,Sedan,250000.0,2500.0,Diesel,Automatic,5000.0,16,15625.0,Medium,Low_e,BMW,50.0,0,0,0,0,0,0,0,0,0,0,1,0
Nissan,Qashqai,2015,Crossover,167000.0,1500.0,Diesel,Manual,13200.0,7,23857.0,High,Medium_e,Nissan,12.7,0,0,0,1,0,0,0,0,0,0,0,0
Nissan,Qashqai,2016,Crossover,126000.0,1500.0,Diesel,Manual,14400.0,6,21000.0,High,Medium_e,Nissan,8.8,0,0,0,1,0,0,0,0,0,0,0,0
Nissan,Qashqai,2016,Crossover,191000.0,1200.0,Petrol,Automatic,12900.0,6,31833.0,High,Medium_e,Nissan,14.8,0,0,0,1,0,0,0,0,0,0,0,0
Nissan,Qashqai,2016,Crossover,142000.0,1500.0,Diesel,Manual,13500.0,6,23667.0,High,Medium_e,Nissan,10.5,0,0,0,1,0,0,0,0,0,0,0,0
Audi,A4,1996,Sedan,287000.0,1600.0,Petrol,Manual,2000.0,26,11038.0,Low,Low_e,Audi,143.5,0,0,0,0,0,0,0,0,0,0,1,0
Mercedes,C Class,2008,Sedan,222000.0,3000.0,Metan/Propan,Automatic,7500.0,14,15857.0,Medium,Low_e,Mercedes,29.6,0,0,0,0,0,0,0,0,0,0,1,0
Mitsubishi,Outlander,2009,SUV,207000.0,2000.0,Petrol,Manual,5900.0,13,15923.0,Medium,Low_e,Mitsubishi,35.1,0,0,0,0,0,0,0,0,0,1,0,0
Skoda,Fabia,2011,Universal,168500.0,1200.0,Diesel,Manual,4850.0,11,15318.0,Medium,Low_e,Skoda,34.7,0,0,0,0,0,0,0,0,0,0,0,1
Renault,Megane,2011,Sedan,230000.0,1500.0,Diesel,Manual,5500.0,11,20909.0,High,Medium_e,Renault,41.8,0,0,0,0,0,0,0,0,0,0,1,0
Opel,Corsa,2012,Hatchback,144600.0,1300.0,Diesel,Manual,5150.0,10,14460.0,Medium,Low_e,Opel,28.1,0,0,0,0,1,0,0,0,0,0,0,0
Mercedes,C Class,2003,Sedan,200000.0,1800.0,Metan/Propan,Manual,4300.0,19,10526.0,Low,Low_e,Mercedes,46.5,0,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Passat,1998,Sedan,480000.0,1800.0,Petrol,Manual,2800.0,24,20000.0,High,Medium_e,Volkswagen,171.4,0,0,0,0,0,0,0,0,0,0,1,0
Hyundai,Sonata,2012,Sedan,96000.0,2000.0,Petrol,Automatic,6000.0,10,9600.0,Low,Low_e,Hyundai,16.0,0,0,0,0,0,0,0,0,0,0,1,0
Mazda,3,2006,Sedan,167000.0,2000.0,Petrol,Automatic,5700.0,16,10438.0,Low,Low_e,Mazda,29.3,0,0,0,0,0,0,0,0,0,0,1,0
Opel,Zafira,2004,Minivan,211684.0,2200.0,Diesel,Manual,3250.0,18,11760.0,Low,Low_e,Opel,65.1,0,0,0,0,0,0,1,0,0,0,0,0
Rare,Rare,2008,Sedan,130000.0,2000.0,Metan/Propan,Manual,4200.0,14,9286.0,Low,Low_e,Rare cheap,31.0,0,0,0,0,0,0,0,0,0,0,1,0
Nissan,Primera,1994,Universal,311000.0,1600.0,Petrol,Manual,1350.0,28,11107.0,Low,Low_e,Nissan,230.4,0,0,0,0,0,0,0,0,0,0,0,1
Land Rover,Freelander,2009,Crossover,156000.0,2200.0,Diesel,Automatic,10500.0,13,12000.0,Medium,Low_e,Land Rover,14.9,0,0,0,1,0,0,0,0,0,0,0,0
Hyundai,Rare,2013,Universal,190000.0,1400.0,Diesel,Manual,6850.0,9,21111.0,High,Medium_e,Hyundai,27.7,0,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,Polo,2006,Hatchback,228000.0,1400.0,Diesel,Manual,4000.0,16,14250.0,Medium,Low_e,Volkswagen,57.0,0,0,0,0,1,0,0,0,0,0,0,0
Dacia,Duster,2015,Crossover,155000.0,1500.0,Diesel,Manual,8600.0,7,22143.0,High,Medium_e,Dacia,18.0,0,0,0,1,0,0,0,0,0,0,0,0
Renault,Scenic,2010,Minivan,160000.0,1500.0,Diesel,Manual,5399.0,12,13333.0,Medium,Low_e,Renault,29.6,0,0,0,0,0,0,1,0,0,0,0,0
Toyota,Rav 4,2008,SUV,215000.0,2200.0,Diesel,Manual,8500.0,14,15357.0,Medium,Low_e,Toyota,25.3,0,0,0,0,0,0,0,0,0,1,0,0
Infiniti,Altele,2016,Sedan,38500.0,1999.0,Petrol,Automatic,18200.0,6,6417.0,Low,Low_e,Rare expensive,2.1,0,0,0,0,0,0,0,0,0,0,1,0
Fiat,Rare,2002,Minivan,250000.0,1900.0,Diesel,Manual,1900.0,20,12500.0,Medium,Low_e,Fiat,131.6,0,0,0,0,0,0,1,0,0,0,0,0
BMW,5 Series,2012,Sedan,188000.0,3000.0,Diesel,Automatic,13400.0,10,18800.0,High,Medium_e,BMW,14.0,0,0,0,0,0,0,0,0,0,0,1,0
Renault,Megane,2017,Universal,84800.0,1498.0,Diesel,Manual,11900.0,5,16960.0,Medium,Medium_e,Renault,7.1,0,0,0,0,0,0,0,0,0,0,0,1
Ford,Focus,2015,Hatchback,161000.0,1500.0,Diesel,Manual,7800.0,7,23000.0,High,Medium_e,Ford,20.6,0,0,0,0,1,0,0,0,0,0,0,0
Toyota,Corolla,2008,Sedan,280000.0,1400.0,Diesel,Manual,6400.0,14,20000.0,High,Medium_e,Toyota,43.8,0,0,0,0,0,0,0,0,0,0,1,0
Opel,Vectra,1995,Sedan,385000.0,1800.0,Metan/Propan,Manual,2100.0,27,14259.0,Medium,Low_e,Opel,183.3,0,0,0,0,0,0,0,0,0,0,1,0
Mercedes,Rare,2010,Minivan,210000.0,2200.0,Diesel,Automatic,11500.0,12,17500.0,High,Medium_e,Mercedes,18.3,0,0,0,0,0,0,1,0,0,0,0,0
Ford,Mondeo,2009,Hatchback,169000.0,2000.0,Diesel,Automatic,7800.0,13,13000.0,Medium,Low_e,Ford,21.7,0,0,0,0,1,0,0,0,0,0,0,0
Mercedes,S Class,2003,Sedan,310000.0,3222.0,Diesel,Automatic,5300.0,19,16316.0,Medium,Low_e,Mercedes,58.5,0,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Golf,2005,Universal,321000.0,1900.0,Diesel,Manual,2250.0,17,18882.0,High,Medium_e,Volkswagen,142.7,0,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Sonata,2015,Sedan,40000.0,2000.0,Metan/Propan,Automatic,9900.0,7,5714.0,Low,Low_e,Hyundai,4.0,0,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Caddy,2005,Minivan,225688.0,1400.0,Petrol,Manual,4500.0,17,13276.0,Medium,Low_e,Volkswagen,50.2,0,0,0,0,0,0,1,0,0,0,0,0
Mercedes,E Class,1999,Sedan,350000.0,2800.0,Metan/Propan,Manual,3000.0,23,15217.0,Medium,Low_e,Mercedes,116.7,0,0,0,0,0,0,0,0,0,0,1,0
Lexus,IS Series,2013,Sedan,168000.0,2500.0,Hybrid,Automatic,18000.0,9,18667.0,High,Medium_e,Lexus,9.3,0,0,0,0,0,0,0,0,0,0,1,0
BMW,5 Series,2009,Sedan,270000.0,2000.0,Diesel,Automatic,11700.0,13,20769.0,High,Medium_e,BMW,23.1,0,0,0,0,0,0,0,0,0,0,1,0
Ford,Fusion,2019,Sedan,50000.0,2000.0,Hybrid,Automatic,15199.0,3,16667.0,Medium,Medium_e,Ford,3.3,0,0,0,0,0,0,0,0,0,0,1,0
Toyota,Urban Cruiser,2009,Crossover,132000.0,1400.0,Diesel,Manual,7000.0,13,10154.0,Low,Low_e,Toyota,18.9,0,0,0,1,0,0,0,0,0,0,0,0
Volvo,XC60,2009,Crossover,268000.0,2400.0,Diesel,Automatic,12500.0,13,20615.0,High,Medium_e,Volvo,21.4,0,0,0,1,0,0,0,0,0,0,0,0
Renault,Rare,2005,Minivan,24000.0,2000.0,Metan/Propan,Manual,4850.0,17,1412.0,Low,Low_e,Renault,4.9,0,0,0,0,0,0,1,0,0,0,0,0
Lexus,IS Series,2007,Sedan,245100.0,2200.0,Diesel,Manual,3200.0,15,16340.0,Medium,Low_e,Lexus,76.6,0,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Passat,2017,Sedan,128000.0,1800.0,Petrol,Automatic,9500.0,5,25600.0,High,Medium_e,Volkswagen,13.5,0,0,0,0,0,0,0,0,0,0,1,0
Opel,Astra,2007,Universal,120000.0,1300.0,Diesel,Manual,4200.0,15,8000.0,Low,Low_e,Opel,28.6,0,0,0,0,0,0,0,0,0,0,0,1
Renault,Megane,2018,Universal,150000.0,1461.0,Diesel,Manual,9999.0,4,37500.0,High,High_e,Renault,15.0,0,0,0,0,0,0,0,0,0,0,0,1
Dodge,Rare,2015,Coupe,105000.0,3604.0,Petrol,Automatic,17500.0,7,15000.0,Medium,Low_e,Rare expensive,6.0,0,0,1,0,0,0,0,0,0,0,0,0
Ford,Fusion,2014,Sedan,140000.0,1500.0,Petrol,Automatic,10200.0,8,17500.0,High,Medium_e,Ford,13.7,0,0,0,0,0,0,0,0,0,0,1,0
Renault,Grand Scenic,2010,Universal,177000.0,1461.0,Diesel,Automatic,5999.0,12,14750.0,Medium,Low_e,Renault,29.5,0,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Rare,2000,Minivan,325316.0,2500.0,Diesel,Manual,2500.0,22,14787.0,Medium,Low_e,Hyundai,130.1,0,0,0,0,0,0,1,0,0,0,0,0
Opel,Astra,2013,Universal,186000.0,1300.0,Diesel,Manual,6900.0,9,20667.0,High,Medium_e,Opel,27.0,0,0,0,0,0,0,0,0,0,0,0,1
Skoda,Octavia,2013,Universal,200000.0,1200.0,Petrol,Manual,7350.0,9,22222.0,High,Medium_e,Skoda,27.2,0,0,0,0,0,0,0,0,0,0,0,1
BMW,5 Series,2005,Sedan,200000.0,3000.0,Diesel,Automatic,3000.0,17,11765.0,Low,Low_e,BMW,66.7,0,0,0,0,0,0,0,0,0,0,1,0
Skoda,Superb,2016,Sedan,151370.0,1400.0,Petrol,Manual,13500.0,6,25228.0,High,Medium_e,Skoda,11.2,0,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Tiguan,2011,SUV,179000.0,1400.0,Petrol,Manual,10200.0,11,16273.0,Medium,Low_e,Volkswagen,17.5,0,0,0,0,0,0,0,0,0,1,0,0
BMW,5 Series,2011,Sedan,255000.0,1995.0,Diesel,Automatic,15999.0,11,23182.0,High,Medium_e,BMW,15.9,0,0,0,0,0,0,0,0,0,0,1,0
Honda,Civic,2006,Sedan,192000.0,1300.0,Hybrid,Automatic,5500.0,16,12000.0,Medium,Low_e,Honda,34.9,0,0,0,0,0,0,0,0,0,0,1,0
Citroen,Rare,2000,Minivan,250000.0,2000.0,Diesel,Manual,1850.0,22,11364.0,Low,Low_e,Citroen,135.1,0,0,0,0,0,0,1,0,0,0,0,0
Mercedes,E Class,2003,Sedan,260000.0,3200.0,Diesel,Automatic,3800.0,19,13684.0,Medium,Low_e,Mercedes,68.4,0,0,0,0,0,0,0,0,0,0,1,0
Skoda,Fabia,2011,Hatchback,77600.0,1400.0,Petrol,Automatic,6990.0,11,7055.0,Low,Low_e,Skoda,11.1,0,0,0,0,1,0,0,0,0,0,0,0
Opel,Astra,2012,Universal,235000.0,1300.0,Diesel,Manual,7000.0,10,23500.0,High,Medium_e,Opel,33.6,0,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,Vento,1995,Sedan,111111.0,1800.0,Metan/Propan,Manual,1250.0,27,4115.0,Low,Low_e,Volkswagen,88.9,0,0,0,0,0,0,0,0,0,0,1,0
Mercedes,S Class,1996,Sedan,300000.0,3000.0,Diesel,Automatic,10000.0,26,11538.0,Low,Low_e,Mercedes,30.0,0,0,0,0,0,0,0,0,0,0,1,0
Ford,Transit Connect,2011,Combi,240000.0,1800.0,Diesel,Manual,4800.0,11,21818.0,High,Medium_e,Ford,50.0,0,1,0,0,0,0,0,0,0,0,0,0
Volkswagen,Golf,2015,Universal,98000.0,2000.0,Diesel,Manual,14000.0,7,14000.0,Medium,Low_e,Volkswagen,7.0,0,0,0,0,0,0,0,0,0,0,0,1
Mitsubishi,Rare,2006,SUV,162000.0,2500.0,Diesel,Manual,8700.0,16,10125.0,Low,Low_e,Mitsubishi,18.6,0,0,0,0,0,0,0,0,0,1,0,0
Audi,Rare,2003,Minivan,260000.0,2500.0,Diesel,Manual,1700.0,19,13684.0,Medium,Low_e,Audi,152.9,0,0,0,0,0,0,1,0,0,0,0,0
Renault,Kangoo,2004,Minivan,209000.0,1500.0,Diesel,Manual,4350.0,18,11611.0,Low,Low_e,Renault,48.0,0,0,0,0,0,0,1,0,0,0,0,0
Ford,Focus,2005,Sedan,98000.0,1600.0,Petrol,Automatic,4750.0,17,5765.0,Low,Low_e,Ford,20.6,0,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Passat,2015,Sedan,151555.0,1800.0,Petrol,Automatic,8550.0,7,21651.0,High,Medium_e,Volkswagen,17.7,0,0,0,0,0,0,0,0,0,0,1,0
Honda,Rare,2004,Hatchback,200000.0,1400.0,Metan/Propan,Manual,3350.0,18,11111.0,Low,Low_e,Honda,59.7,0,0,0,0,1,0,0,0,0,0,0,0
Volvo,Rare,2003,Sedan,173822.0,200.0,Metan/Propan,Automatic,3200.0,19,9149.0,Low,Low_e,Volvo,54.3,0,0,0,0,0,0,0,0,0,0,1,0
Skoda,Rare,2009,Hatchback,200000.0,1500.0,Diesel,Manual,4650.0,13,15385.0,Medium,Low_e,Skoda,43.0,0,0,0,0,1,0,0,0,0,0,0,0
Volkswagen,Passat,2013,Sedan,190085.0,1400.0,Metan/Propan,Automatic,9300.0,9,21121.0,High,Medium_e,Volkswagen,20.4,0,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Passat,2013,Sedan,190083.0,1390.0,Metan/Propan,Automatic,9350.0,9,21120.0,High,Medium_e,Volkswagen,20.3,0,0,0,0,0,0,0,0,0,0,1,0
Rover,Rare,2001,Hatchback,293863.0,1400.0,Petrol,Manual,1700.0,21,13993.0,Medium,Low_e,Rare cheap,172.9,0,0,0,0,1,0,0,0,0,0,0,0
Chevrolet,Rare,2007,Sedan,248578.0,2000.0,Diesel,Manual,3700.0,15,16572.0,Medium,Low_e,Chevrolet,67.2,0,0,0,0,0,0,0,0,0,0,1,0
Nissan,Rare,2009,Sedan,160000.0,1600.0,Petrol,Automatic,5222.0,13,12308.0,Medium,Low_e,Nissan,30.6,0,0,0,0,0,0,0,0,0,0,1,0
Dacia,Duster,2013,Crossover,100000.0,1500.0,Diesel,Manual,7399.0,9,11111.0,Low,Low_e,Dacia,13.5,0,0,0,1,0,0,0,0,0,0,0,0
Nissan,Qashqai,2010,Crossover,112000.0,1600.0,Petrol,Manual,7800.0,12,9333.0,Low,Low_e,Nissan,14.4,0,0,0,1,0,0,0,0,0,0,0,0
Renault,Megane,2013,Hatchback,178632.0,1500.0,Diesel,Manual,5900.0,9,19848.0,High,Medium_e,Renault,30.3,0,0,0,0,1,0,0,0,0,0,0,0
Dacia,Logan,2008,Sedan,123456.0,1500.0,Diesel,Manual,1800.0,14,8818.0,Low,Low_e,Dacia,68.6,0,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Passat,2000,Universal,123456.0,1900.0,Diesel,Manual,2000.0,22,5612.0,Low,Low_e,Volkswagen,61.7,0,0,0,0,0,0,0,0,0,0,0,1
Renault,Megane,2017,Universal,130000.0,1500.0,Diesel,Manual,9100.0,5,26000.0,High,Medium_e,Renault,14.3,0,0,0,0,0,0,0,0,0,0,0,1
Opel,Astra,2009,Universal,250000.0,1300.0,Diesel,Manual,5100.0,13,19231.0,High,Medium_e,Opel,49.0,0,0,0,0,0,0,0,0,0,0,0,1
Audi,A6,2018,Sedan,26000.0,1960.0,Diesel,Automatic,49000.0,4,6500.0,Low,Low_e,Audi,0.5,0,0,0,0,0,0,0,0,0,0,1,0
BMW,3 Series,2000,Sedan,260000.0,2000.0,Diesel,Manual,1550.0,22,11818.0,Low,Low_e,BMW,167.7,0,0,0,0,0,0,0,0,0,0,1,0
Honda,Accord,2006,Universal,248000.0,1998.0,Petrol,Automatic,6400.0,16,15500.0,Medium,Low_e,Honda,38.8,0,0,0,0,0,0,0,0,0,0,0,1
Honda,Accord,1994,Sedan,260000.0,1998.0,Petrol,Manual,2500.0,28,9286.0,Low,Low_e,Honda,104.0,0,0,0,0,0,0,0,0,0,0,1,0
BMW,3 Series,2007,Coupe,168000.0,2500.0,Petrol,Automatic,9000.0,15,11200.0,Low,Low_e,BMW,18.7,0,0,1,0,0,0,0,0,0,0,0,0
Opel,Rare,2002,SUV,300000.0,2149.0,Diesel,Manual,3800.0,20,15000.0,Medium,Low_e,Opel,78.9,0,0,0,0,0,0,0,0,0,1,0,0
Chevrolet,Rare,2016,Crossover,120000.0,2234.0,Diesel,Automatic,14500.0,6,20000.0,High,Medium_e,Chevrolet,8.3,0,0,0,1,0,0,0,0,0,0,0,0
Volkswagen,Passat,1995,Universal,111111.0,1900.0,Diesel,Manual,777.0,27,4115.0,Low,Low_e,Volkswagen,143.0,0,0,0,0,0,0,0,0,0,0,0,1
Opel,Rare,1988,Hatchback,111111.0,1400.0,Petrol,Manual,6500.0,34,3268.0,Low,Low_e,Opel,17.1,0,0,0,0,1,0,0,0,0,0,0,0
Audi,A4,2002,Universal,265000.0,2000.0,Petrol,Manual,1950.0,20,13250.0,Medium,Low_e,Audi,135.9,0,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,Polo,2005,Hatchback,136000.0,1400.0,Petrol,Manual,2550.0,17,8000.0,Low,Low_e,Volkswagen,53.3,0,0,0,0,1,0,0,0,0,0,0,0
Renault,Rare,1994,Minivan,190000.0,2000.0,Petrol,Manual,1200.0,28,6786.0,Low,Low_e,Renault,158.3,0,0,0,0,0,0,1,0,0,0,0,0
Mercedes,S Class,1993,Sedan,334500.0,2800.0,Petrol,Automatic,4000.0,29,11534.0,Low,Low_e,Mercedes,83.6,0,0,0,0,0,0,0,0,0,0,1,0
Mercedes,M Class,2013,SUV,208000.0,2200.0,Diesel,Automatic,31500.0,9,23111.0,High,Medium_e,Mercedes,6.6,0,0,0,0,0,0,0,0,0,1,0,0
Rare,Rare,2008,Sedan,37000.0,1300.0,Petrol,Manual,1399.0,14,2643.0,Low,Low_e,Rare cheap,26.4,0,0,0,0,0,0,0,0,0,0,1,0
Mercedes,C Class,2001,Sedan,320000.0,2000.0,Petrol,Manual,4200.0,21,15238.0,Medium,Low_e,Mercedes,76.2,0,0,0,0,0,0,0,0,0,0,1,0
Mercedes,E Class,2013,Sedan,170000.0,2200.0,Diesel,Automatic,21500.0,9,18889.0,High,Medium_e,Mercedes,7.9,0,0,0,0,0,0,0,0,0,0,1,0
Mercedes,C Class,2019,Sedan,44000.0,1930.0,Diesel,Automatic,33000.0,3,14667.0,Medium,Low_e,Mercedes,1.3,0,0,0,0,0,0,0,0,0,0,1,0
Skoda,Octavia,2015,Universal,154000.0,2000.0,Diesel,Automatic,14200.0,7,22000.0,High,Medium_e,Skoda,10.8,0,0,0,0,0,0,0,0,0,0,0,1
Mercedes,GLE,2016,SUV,15900.0,3000.0,Diesel,Automatic,41900.0,6,2650.0,Low,Low_e,Mercedes,0.4,0,0,0,0,0,0,0,0,0,1,0,0
Audi,Q5,2013,Crossover,167777.0,1998.0,Hybrid,Automatic,17444.0,9,18642.0,High,Medium_e,Audi,9.6,0,0,0,1,0,0,0,0,0,0,0,0
Toyota,Altele,1995,Sedan,192000.0,1495.0,Petrol,Manual,2500.0,27,7111.0,Low,Low_e,Toyota,76.8,0,0,0,0,0,0,0,0,0,0,1,0
Volvo,XC90,2016,SUV,206000.0,1967.0,Petrol,Automatic,28500.0,6,34333.0,High,High_e,Volvo,7.2,0,0,0,0,0,0,0,0,0,1,0,0
Renault,Kangoo,1999,Minivan,180000.0,1400.0,Petrol,Manual,1400.0,23,7826.0,Low,Low_e,Renault,128.6,0,0,0,0,0,0,1,0,0,0,0,0
Volkswagen,Rare,2013,Pickup,282000.0,2000.0,Diesel,Manual,16000.0,9,31333.0,High,Medium_e,Volkswagen,17.6,0,0,0,0,0,0,0,1,0,0,0,0
Vaz,2106,1991,Sedan,152387.0,1600.0,Petrol,Manual,10500.0,31,4916.0,Low,Low_e,Vaz,14.5,0,0,0,0,0,0,0,0,0,0,1,0
Audi,A6,2015,Sedan,180000.0,2000.0,Diesel,Automatic,20700.0,7,25714.0,High,Medium_e,Audi,8.7,0,0,0,0,0,0,0,0,0,0,1,0
Skoda,Octavia,2015,Universal,155000.0,1999.0,Diesel,Automatic,13999.0,7,22143.0,High,Medium_e,Skoda,11.1,0,0,0,0,0,0,0,0,0,0,0,1
BMW,X5,2005,SUV,271000.0,3000.0,Diesel,Automatic,14500.0,17,15941.0,Medium,Low_e,BMW,18.7,0,0,0,0,0,0,0,0,0,1,0,0
Mercedes,E Class,2005,Sedan,410000.0,1800.0,Metan/Propan,Automatic,6600.0,17,24118.0,High,Medium_e,Mercedes,62.1,0,0,0,0,0,0,0,0,0,0,1,0
Volkswagen,Transporter,1998,Minivan,389927.0,1900.0,Diesel,Manual,2100.0,24,16247.0,Medium,Low_e,Volkswagen,185.7,0,0,0,0,0,0,1,0,0,0,0,0
Mazda,626,1988,Sedan,300029.0,200.0,Petrol,Manual,1650.0,34,8824.0,Low,Low_e,Mazda,181.8,0,0,0,0,0,0,0,0,0,0,1,0
Honda,Accord,2014,Sedan,120000.0,2000.0,Hybrid,Automatic,11099.0,8,15000.0,Medium,Low_e,Honda,10.8,0,0,0,0,0,0,0,0,0,0,1,0
Peugeot,Rare,2003,Sedan,288350.0,2200.0,Diesel,Automatic,4000.0,19,15176.0,Medium,Low_e,Peugeot,72.1,0,0,0,0,0,0,0,0,0,0,1,0
Toyota,Land Cruiser Prado,2006,Minivan,189200.0,2700.0,Metan/Propan,Automatic,14800.0,16,11825.0,Low,Low_e,Toyota,12.8,0,0,0,0,0,0,1,0,0,0,0,0
Mercedes,E Class,2008,Sedan,214000.0,1800.0,Metan/Propan,Automatic,9900.0,14,15286.0,Medium,Low_e,Mercedes,21.6,0,0,0,0,0,0,0,0,0,0,1,0
Skoda,Octavia,2009,Universal,201000.0,1400.0,Petrol,Automatic,5499.0,13,15462.0,Medium,Low_e,Skoda,36.6,0,0,0,0,0,0,0,0,0,0,0,1
Opel,Astra,1995,Universal,327000.0,1799.0,Petrol,Manual,1150.0,27,12111.0,Medium,Low_e,Opel,284.3,0,0,0,0,0,0,0,0,0,0,0,1
BMW,5 Series,2017,Sedan,49000.0,1998.0,Petrol,Automatic,39200.0,5,9800.0,Low,Low_e,BMW,1.2,0,0,0,0,0,0,0,0,0,0,1,0
BMW,X5,2002,SUV,265000.0,3000.0,Diesel,Automatic,4750.0,20,13250.0,Medium,Low_e,BMW,55.8,0,0,0,0,0,0,0,0,0,1,0,0
Opel,Corsa,2006,Hatchback,400000.0,1300.0,Diesel,Manual,3000.0,16,25000.0,High,Medium_e,Opel,133.3,0,0,0,0,1,0,0,0,0,0,0,0
Skoda,Superb,2016,Sedan,144500.0,1968.0,Diesel,Automatic,18999.0,6,24083.0,High,Medium_e,Skoda,7.6,0,0,0,0,0,0,0,0,0,0,1,0
BMW,5 Series,1997,Sedan,312000.0,2500.0,Diesel,Manual,1700.0,25,12480.0,Medium,Low_e,BMW,183.5,0,0,0,0,0,0,0,0,0,0,1,0
Volvo,Rare,2010,Universal,150000.0,2400.0,Diesel,Automatic,5600.0,12,12500.0,Medium,Low_e,Volvo,26.8,0,0,0,0,0,0,0,0,0,0,0,1
Volkswagen,Polo,2011,Hatchback,170000.0,1200.0,Diesel,Manual,5500.0,11,15455.0,Medium,Low_e,Volkswagen,30.9,0,0,0,0,1,0,0,0,0,0,0,0
Renault,Grand Scenic,2010,Universal,198000.0,1500.0,Diesel,Manual,6200.0,12,16500.0,Medium,Low_e,Renault,31.9,0,0,0,0,0,0,0,0,0,0,0,1
Hyundai,Rare,2013,Hatchback,141000.0,1400.0,Petrol,Manual,6200.0,9,15667.0,Medium,Low_e,Hyundai,22.7,0,0,0,0,1,0,0,0,0,0,0,0
Renault,Grand Scenic,2012,Universal,197000.0,1500.0,Diesel,Manual,7800.0,10,19700.0,High,Medium_e,Renault,25.3,0,0,0,0,0,0,0,0,0,0,0,1
Mitsubishi,Galant,1993,Sedan,370000.0,1997.0,Petrol,Manual,1550.0,29,12759.0,Medium,Low_e,Mitsubishi,238.7,0,0,0,0,0,0,0,0,0,0,1,0
Mercedes,E Class,2014,Sedan,146000.0,2200.0,Diesel,Automatic,19100.0,8,18250.0,High,Medium_e,Mercedes,7.6,0,0,0,0,0,0,0,0,0,0,1,0
